x_pos, x_pwm, x_speed
1835, 52.702835, 2439.0244
1835, 52.70083, 2439.0244
1835, 52.698822, 2439.0244
1835, 52.696815, 2439.0244
1836, 52.694824, 2433.09
1836, 52.69287, 2433.09
1836, 52.690956, 2433.09
1836, 52.68904, 2433.09
1837, 52.686966, 2450.9805
1837, 52.684807, 2450.9805
1837, 52.68269, 2450.9805
1837, 52.680614, 2450.9805
1838, 52.678677, 2427.1846
1838, 52.67674, 2427.1846
1838, 52.67484, 2427.1846
1838, 52.67294, 2427.1846
1838, 52.67104, 2427.1846
1839, 52.67107, 1945.5253
1839, 52.6711, 1945.5253
1839, 52.67113, 1945.5253
1839, 52.67116, 1945.5253
1840, 52.6691, 2444.9878
1840, 52.66708, 2444.9878
1840, 52.66502, 2444.9878
1840, 52.662918, 2444.9878
1840, 52.66086, 2444.9878
1841, 52.66089, 1945.5253
1841, 52.66092, 1945.5253
1841, 52.66095, 1945.5253
1841, 52.66098, 1945.5253
1841, 52.66101, 1945.5253
1842, 52.66103, 1956.9471
1842, 52.66105, 1956.9471
1842, 52.661068, 1956.9471
1842, 52.661087, 1956.9471
1842, 52.661106, 1956.9471
1843, 52.66114, 1941.7474
1843, 52.661175, 1941.7474
1843, 52.66121, 1941.7474
1843, 52.661243, 1941.7474
1843, 52.661278, 1941.7474
1844, 52.66131, 1945.5253
1844, 52.66134, 1945.5253
1844, 52.66137, 1945.5253
1844, 52.6614, 1945.5253
1845, 52.65934, 2444.9878
1845, 52.65728, 2444.9878
1845, 52.65522, 2444.9878
1845, 52.65316, 2444.9878
1846, 52.65117, 2433.09
1846, 52.649254, 2433.09
1846, 52.6473, 2433.09
1846, 52.645386, 2433.09
1847, 52.643227, 2450.9805
1847, 52.641068, 2450.9805
1847, 52.63891, 2450.9805
1847, 52.63679, 2450.9805
1848, 52.63484, 2433.09
1848, 52.632923, 2433.09
1848, 52.63097, 2433.09
1849, 52.61457, 3267.9739
1849, 52.597843, 3267.9739
1849, 52.580788, 3267.9739
1849, 52.563732, 3267.9739
1850, 52.561848, 2421.3076
1850, 52.56, 2421.3076
1850, 52.55819, 2421.3076
1850, 52.556343, 2421.3076
1850, 52.55446, 2421.3076
1851, 52.554485, 1949.3177
1851, 52.554512, 1949.3177
1851, 52.55454, 1949.3177
1851, 52.554565, 1949.3177
1851, 52.554592, 1949.3177
1852, 52.554634, 1937.9846
1852, 52.554676, 1937.9846
1852, 52.554718, 1937.9846
1852, 52.554756, 1937.9846
1852, 52.554794, 1937.9846
1853, 52.55483, 1941.7474
1853, 52.554863, 1941.7474
1853, 52.554897, 1941.7474
1853, 52.55493, 1941.7474
1853, 52.554966, 1941.7474
1854, 52.554996, 1945.5253
1854, 52.555027, 1945.5253
1854, 52.555058, 1945.5253
1854, 52.555088, 1945.5253
1854, 52.55512, 1945.5253
1855, 52.555153, 1941.7474
1855, 52.555187, 1941.7474
1855, 52.55522, 1941.7474
1855, 52.555256, 1941.7474
1856, 52.553265, 2433.09
1856, 52.55131, 2433.09
1856, 52.549397, 2433.09
1856, 52.547443, 2433.09
1857, 52.545383, 2444.9878
1857, 52.543324, 2444.9878
1857, 52.541264, 2444.9878
1857, 52.53916, 2444.9878
1858, 52.537315, 2421.3076
1858, 52.53543, 2421.3076
1858, 52.533585, 2421.3076
1859, 52.517643, 3225.8064
1859, 52.50201, 3225.8064
1859, 52.486378, 3225.8064
1859, 52.470436, 3225.8064
1860, 52.46855, 2421.3076
1860, 52.466705, 2421.3076
1860, 52.46482, 2421.3076
1860, 52.462975, 2421.3076
1861, 52.461002, 2427.1846
1861, 52.459064, 2427.1846
1861, 52.457127, 2427.1846
1861, 52.45519, 2427.1846
1862, 52.45325, 2427.1846
1862, 52.453285, 1941.7474
1862, 52.45332, 1941.7474
1862, 52.453354, 1941.7474
1862, 52.45339, 1941.7474
1863, 52.451397, 2433.09
1863, 52.449444, 2433.09
1863, 52.44749, 2433.09
1863, 52.445576, 2433.09
1863, 52.443623, 2433.09
1864, 52.443645, 1953.125
1864, 52.44367, 1953.125
1864, 52.44369, 1953.125
1864, 52.443714, 1953.125
1864, 52.443737, 1953.125
1865, 52.44376, 1953.125
1865, 52.443783, 1953.125
1865, 52.443806, 1953.125
1865, 52.44383, 1953.125
1865, 52.44385, 1953.125
1866, 52.443874, 1953.125
1866, 52.443897, 1953.125
1866, 52.44392, 1953.125
1866, 52.443943, 1953.125
1867, 52.443966, 1953.125
1867, 52.443993, 1949.3177
1867, 52.44402, 1949.3177
1867, 52.444046, 1949.3177
1867, 52.444073, 1949.3177
1868, 52.442135, 2427.1846
1868, 52.440197, 2427.1846
1868, 52.43826, 2427.1846
1869, 52.42236, 3236.246
1869, 52.40677, 3236.246
1869, 52.39118, 3236.246
1869, 52.375587, 3236.246
1870, 52.373528, 2444.9878
1870, 52.371426, 2444.9878
1870, 52.369324, 2444.9878
1870, 52.36722, 2444.9878
1871, 52.365284, 2427.1846
1871, 52.363346, 2427.1846
1871, 52.361446, 2427.1846
1871, 52.359547, 2427.1846
1872, 52.35761, 2427.1846
1872, 52.357647, 1937.9846
1872, 52.357685, 1937.9846
1872, 52.357723, 1937.9846
1872, 52.35776, 1937.9846
1873, 52.35586, 2427.1846
1873, 52.353962, 2427.1846
1873, 52.352062, 2427.1846
1873, 52.350163, 2427.1846
1873, 52.348225, 2427.1846
1874, 52.348267, 1937.9846
1874, 52.34831, 1937.9846
1874, 52.348347, 1937.9846
1874, 52.348385, 1937.9846
1874, 52.348423, 1937.9846
1875, 52.348457, 1941.7474
1875, 52.34849, 1941.7474
1875, 52.348526, 1941.7474
1875, 52.34856, 1941.7474
1875, 52.348595, 1941.7474
1876, 52.348625, 1945.5253
1876, 52.348656, 1945.5253
1876, 52.348686, 1945.5253
1876, 52.348717, 1945.5253
1877, 52.348747, 1945.5253
1877, 52.34879, 1937.9846
1877, 52.348827, 1937.9846
1877, 52.34887, 1937.9846
1877, 52.348907, 1937.9846
1878, 52.346863, 2439.0244
1878, 52.34482, 2439.0244
1878, 52.34281, 2439.0244
1878, 52.340805, 2439.0244
1879, 52.338867, 2427.1846
1879, 52.33693, 2427.1846
1879, 52.335068, 2427.1846
1879, 52.333168, 2427.1846
1880, 52.33123, 2427.1846
1880, 52.32933, 2427.1846
1880, 52.32743, 2427.1846
1880, 52.32557, 2427.1846
1881, 52.323563, 2439.0244
1881, 52.321556, 2439.0244
1881, 52.31951, 2439.0244
1881, 52.317505, 2439.0244
1882, 52.315567, 2427.1846
1882, 52.31363, 2427.1846
1882, 52.311768, 2427.1846
1882, 52.30983, 2427.1846
1883, 52.30789, 2427.1846
1883, 52.30603, 2427.1846
1883, 52.30417, 2427.1846
1883, 52.30227, 2427.1846
1883, 52.30037, 2427.1846
1884, 52.300392, 1953.125
1884, 52.300415, 1953.125
1884, 52.300438, 1953.125
1884, 52.30046, 1953.125
1884, 52.300484, 1953.125
1885, 52.30051, 1949.3177
1885, 52.300537, 1949.3177
1885, 52.300564, 1949.3177
1885, 52.30059, 1949.3177
1885, 52.300617, 1949.3177
1886, 52.300648, 1945.5253
1886, 52.30068, 1945.5253
1886, 52.30071, 1945.5253
1886, 52.30074, 1945.5253
1886, 52.30077, 1945.5253
1886, 52.3008, 1945.5253
1887, 52.302208, 1628.6644
1887, 52.303642, 1628.6644
1887, 52.305077, 1628.6644
1887, 52.30651, 1628.6644
1887, 52.30792, 1628.6644
1888, 52.30795, 1945.5253
1888, 52.30798, 1945.5253
1888, 52.30801, 1945.5253
1888, 52.30804, 1945.5253
1889, 52.306034, 2439.0244
1889, 52.304028, 2439.0244
1889, 52.301983, 2439.0244
1889, 52.29994, 2439.0244
1889, 52.29793, 2439.0244
1890, 52.297974, 1937.9846
1890, 52.298016, 1937.9846
1890, 52.298054, 1937.9846
1890, 52.29809, 1937.9846
1891, 52.296192, 2427.1846
1891, 52.294292, 2427.1846
1891, 52.292393, 2427.1846
1891, 52.290493, 2427.1846
1892, 52.28861, 2421.3076
1892, 52.286762, 2421.3076
1892, 52.284878, 2421.3076
1892, 52.282993, 2421.3076
1893, 52.281055, 2427.1846
1893, 52.279118, 2427.1846
1893, 52.277218, 2427.1846
1893, 52.27528, 2427.1846
1893, 52.27338, 2427.1846
1894, 52.273415, 1941.7474
1894, 52.27345, 1941.7474
1894, 52.273483, 1941.7474
1894, 52.273518, 1941.7474
1894, 52.273552, 1941.7474
1895, 52.273586, 1941.7474
1895, 52.27362, 1941.7474
1895, 52.273655, 1941.7474
1895, 52.27369, 1941.7474
1895, 52.273724, 1941.7474
1895, 52.273758, 1941.7474
1896, 52.275314, 1620.7456
1896, 52.27684, 1620.7456
1896, 52.278336, 1620.7456
1896, 52.27986, 1620.7456
1896, 52.281357, 1620.7456
1896, 52.282852, 1620.7456
1897, 52.284378, 1620.7456
1897, 52.285873, 1620.7456
1897, 52.28737, 1620.7456
1897, 52.288837, 1620.7456
1897, 52.290333, 1620.7456
1898, 52.290363, 1945.5253
1898, 52.290394, 1945.5253
1898, 52.290424, 1945.5253
1898, 52.290455, 1945.5253
1898, 52.290485, 1945.5253
1899, 52.290527, 1937.9846
1899, 52.29057, 1937.9846
1899, 52.290607, 1937.9846
1899, 52.290646, 1937.9846
1899, 52.290688, 1937.9846
1900, 52.290718, 1945.5253
1900, 52.29075, 1945.5253
1900, 52.29078, 1945.5253
1900, 52.29081, 1945.5253
1901, 52.28882, 2433.09
1901, 52.286903, 2433.09
1901, 52.28495, 2433.09
1901, 52.283035, 2433.09
1901, 52.281082, 2433.09
1902, 52.281097, 1960.7844
1902, 52.281113, 1960.7844
1902, 52.281128, 1960.7844
1902, 52.281143, 1960.7844
1902, 52.28116, 1960.7844
1903, 52.281193, 1941.7474
1903, 52.281227, 1941.7474
1903, 52.28126, 1941.7474
1903, 52.281296, 1941.7474
1903, 52.28133, 1941.7474
1903, 52.281364, 1941.7474
1904, 52.28289, 1620.7456
1904, 52.284386, 1620.7456
1904, 52.28591, 1620.7456
1904, 52.287407, 1620.7456
1904, 52.288902, 1620.7456
1904, 52.290398, 1620.7456
1905, 52.291924, 1620.7456
1905, 52.29342, 1620.7456
1905, 52.294888, 1620.7456
1905, 52.296383, 1620.7456
1905, 52.29788, 1620.7456
1905, 52.299347, 1620.7456
1906, 52.300873, 1620.7456
1906, 52.3024, 1620.7456
1906, 52.303867, 1620.7456
1906, 52.305363, 1620.7456
1906, 52.306858, 1620.7456
1906, 52.308353, 1620.7456
1906, 52.30985, 1620.7456
1907, 52.313736, 1388.8889
1907, 52.317623, 1388.8889
1907, 52.32151, 1388.8889
1907, 52.325397, 1388.8889
1907, 52.32936, 1388.8889
1908, 52.32939, 1945.5253
1908, 52.329422, 1945.5253
1908, 52.329453, 1945.5253
1908, 52.329483, 1945.5253
1908, 52.329514, 1945.5253
1909, 52.329548, 1941.7474
1909, 52.329582, 1941.7474
1909, 52.329617, 1941.7474
1909, 52.32965, 1941.7474
1909, 52.329685, 1941.7474
1910, 52.32972, 1941.7474
1910, 52.329754, 1941.7474
1910, 52.32979, 1941.7474
1910, 52.329823, 1941.7474
1910, 52.329857, 1941.7474
1911, 52.329887, 1945.5253
1911, 52.329918, 1945.5253
1911, 52.32995, 1945.5253
1911, 52.32998, 1945.5253
1911, 52.33001, 1945.5253
1911, 52.33004, 1945.5253
1912, 52.331566, 1620.7456
1912, 52.33309, 1620.7456
1912, 52.33456, 1620.7456
1912, 52.33603, 1620.7456
1912, 52.337498, 1620.7456
1912, 52.339024, 1620.7456
1913, 52.340527, 1623.3767
1913, 52.342003, 1623.3767
1913, 52.34348, 1623.3767
1913, 52.344955, 1623.3767
1913, 52.34643, 1623.3767
1913, 52.347878, 1623.3767
1913, 52.34938, 1623.3767
1914, 52.353218, 1392.7577
1914, 52.357132, 1392.7577
1914, 52.361046, 1392.7577
1914, 52.36496, 1392.7577
1914, 52.368797, 1392.7577
1914, 52.37271, 1392.7577
1914, 52.37655, 1392.7577
1914, 52.380386, 1392.7577
1915, 52.38692, 1215.0669
1915, 52.39333, 1215.0669
1915, 52.39974, 1215.0669
1915, 52.406147, 1215.0669
1915, 52.412556, 1215.0669
1915, 52.41909, 1215.0669
1916, 52.420616, 1620.7456
1916, 52.422142, 1620.7456
1916, 52.423637, 1620.7456
1916, 52.425133, 1620.7456
1916, 52.42663, 1620.7456
1917, 52.426662, 1941.7474
1917, 52.426697, 1941.7474
1917, 52.42673, 1941.7474
1917, 52.426765, 1941.7474
1917, 52.4268, 1941.7474
1917, 52.426834, 1941.7474
1918, 52.42831, 1623.3767
1918, 52.429756, 1623.3767
1918, 52.431232, 1623.3767
1918, 52.43271, 1623.3767
1918, 52.434185, 1623.3767
1919, 52.43421, 1949.3177
1919, 52.43424, 1949.3177
1919, 52.434265, 1949.3177
1919, 52.43429, 1949.3177
1919, 52.43432, 1949.3177
1919, 52.434345, 1949.3177
1919, 52.434372, 1949.3177
1920, 52.438335, 1388.8889
1920, 52.4423, 1388.8889
1920, 52.44611, 1388.8889
1920, 52.44992, 1388.8889
1920, 52.45373, 1388.8889
1920, 52.45762, 1388.8889
1920, 52.461506, 1388.8889
1921, 52.465366, 1396.6481
1921, 52.469227, 1396.6481
1921, 52.473087, 1396.6481
1921, 52.476948, 1396.6481
1921, 52.48081, 1396.6481
1921, 52.48452, 1396.6481
1921, 52.488308, 1396.6481
1921, 52.49217, 1396.6481
1921, 52.495956, 1396.6481
1922, 52.504936, 1079.9136
1922, 52.513744, 1079.9136
1922, 52.522552, 1079.9136
1922, 52.531532, 1079.9136
1922, 52.540512, 1079.9136
1922, 52.54949, 1079.9136
1922, 52.55813, 1079.9136
1923, 52.56204, 1386.9625
1923, 52.56595, 1386.9625
1923, 52.56986, 1386.9625
1923, 52.573692, 1386.9625
1923, 52.577602, 1386.9625
1923, 52.581512, 1386.9625
1923, 52.585423, 1386.9625
1924, 52.589336, 1392.7577
1924, 52.59325, 1392.7577
1924, 52.597088, 1392.7577
1924, 52.600925, 1392.7577
1924, 52.60484, 1392.7577
1925, 52.60487, 1945.5253
1925, 52.6049, 1945.5253
1925, 52.60493, 1945.5253
1925, 52.60496, 1945.5253
1925, 52.604992, 1945.5253
1925, 52.605022, 1945.5253
1926, 52.606483, 1628.6644
1926, 52.607918, 1628.6644
1926, 52.609352, 1628.6644
1926, 52.610813, 1628.6644
1926, 52.612274, 1628.6644
1926, 52.613735, 1628.6644
1926, 52.615196, 1628.6644
1927, 52.619183, 1386.9625
1927, 52.623093, 1386.9625
1927, 52.62708, 1386.9625
1927, 52.63099, 1386.9625
1927, 52.634823, 1386.9625
1927, 52.638733, 1386.9625
1927, 52.64272, 1386.9625
1927, 52.64663, 1386.9625
1928, 52.653038, 1215.0669
1928, 52.659573, 1215.0669
1928, 52.666107, 1215.0669
1928, 52.67264, 1215.0669
1928, 52.67905, 1215.0669
1928, 52.68546, 1215.0669
1928, 52.691868, 1215.0669
1928, 52.698402, 1215.0669
1928, 52.70481, 1215.0669
1929, 52.713596, 1081.081
1929, 52.72238, 1081.081
1929, 52.731167, 1081.081
1929, 52.740124, 1081.081
1929, 52.74891, 1081.081
1929, 52.757523, 1081.081
1929, 52.766308, 1081.081
1929, 52.775093, 1081.081
1930, 52.781456, 1218.0267
1930, 52.78782, 1218.0267
1930, 52.79418, 1218.0267
1930, 52.800545, 1218.0267
1930, 52.806908, 1218.0267
1930, 52.81327, 1218.0267
1930, 52.819508, 1218.0267
1931, 52.823345, 1392.7577
1931, 52.82726, 1392.7577
1931, 52.831097, 1392.7577
1931, 52.83501, 1392.7577
1931, 52.83885, 1392.7577
1931, 52.842686, 1392.7577
1932, 52.84421, 1620.7456
1932, 52.84568, 1620.7456
1932, 52.847176, 1620.7456
1932, 52.8487, 1620.7456
1932, 52.85017, 1620.7456
1932, 52.85164, 1620.7456
1933, 52.853073, 1628.6644
1933, 52.854507, 1628.6644
1933, 52.85594, 1628.6644
1933, 52.85735, 1628.6644
1933, 52.858757, 1628.6644
1933, 52.860218, 1628.6644
1933, 52.861652, 1628.6644
1933, 52.863087, 1628.6644
1933, 52.86452, 1628.6644
1934, 52.873306, 1081.081
1934, 52.88209, 1081.081
1934, 52.890705, 1081.081
1934, 52.89949, 1081.081
1934, 52.908276, 1081.081
1934, 52.91706, 1081.081
1934, 52.925674, 1081.081
1934, 52.93463, 1081.081
1934, 52.943245, 1081.081
1934, 52.95203, 1081.081
1935, 52.962906, 977.5171
1935, 52.974, 977.5171
1935, 52.984665, 977.5171
1935, 52.99554, 977.5171
1935, 53.006416, 977.5171
1935, 53.017292, 977.5171
1935, 53.028168, 977.5171
1935, 53.039043, 977.5171
1935, 53.04992, 977.5171
1935, 53.060585, 977.5171
1936, 53.071716, 975.60974
1936, 53.083065, 975.60974
1936, 53.094196, 975.60974
1936, 53.105328, 975.60974
1936, 53.116676, 975.60974
1936, 53.128025, 975.60974
1937, 53.12971, 1605.1364
1937, 53.131332, 1605.1364
1937, 53.132954, 1605.1364
1937, 53.13461, 1605.1364
1937, 53.13623, 1605.1364
1937, 53.13785, 1605.1364
1938, 53.139378, 1620.7456
1938, 53.140903, 1620.7456
1938, 53.14243, 1620.7456
1938, 53.143925, 1620.7456
1938, 53.14542, 1620.7456
1938, 53.14689, 1620.7456
1938, 53.148384, 1620.7456
1939, 53.15232, 1390.8206
1939, 53.15618, 1390.8206
1939, 53.159966, 1390.8206
1939, 53.163902, 1390.8206
1939, 53.16784, 1390.8206
1939, 53.171623, 1390.8206
1939, 53.17556, 1390.8206
1939, 53.17942, 1390.8206
1940, 53.185806, 1216.545
1940, 53.192192, 1216.545
1940, 53.198578, 1216.545
1940, 53.20509, 1216.545
1940, 53.211475, 1216.545
1940, 53.21786, 1216.545
1940, 53.22412, 1216.545
1940, 53.23038, 1216.545
1940, 53.23664, 1216.545
1941, 53.24534, 1085.7762
1941, 53.254036, 1085.7762
1941, 53.262733, 1085.7762
1941, 53.2716, 1085.7762
1941, 53.280296, 1085.7762
1941, 53.288994, 1085.7762
1941, 53.29769, 1085.7762
1941, 53.30639, 1085.7762
1941, 53.315086, 1085.7762
1942, 53.324066, 1079.9136
1942, 53.332874, 1079.9136
1942, 53.341854, 1079.9136
1942, 53.350834, 1079.9136
1942, 53.359814, 1079.9136
1942, 53.36862, 1079.9136
1942, 53.37743, 1079.9136
1943, 53.381443, 1385.0415
1943, 53.385456, 1385.0415
1943, 53.38939, 1385.0415
1943, 53.393246, 1385.0415
1943, 53.39718, 1385.0415
1944, 53.39721, 1945.5253
1944, 53.39724, 1945.5253
1944, 53.39727, 1945.5253
1944, 53.3973, 1945.5253
1944, 53.39733, 1945.5253
1945, 53.397354, 1953.125
1945, 53.397377, 1953.125
1945, 53.3974, 1953.125
1945, 53.397423, 1953.125
1945, 53.397446, 1953.125
1946, 53.397472, 1949.3177
1946, 53.3975, 1949.3177
1946, 53.397526, 1949.3177
1946, 53.397552, 1949.3177
1946, 53.39758, 1949.3177
1946, 53.397606, 1949.3177
1946, 53.397633, 1949.3177
1947, 53.401646, 1385.0415
1947, 53.40558, 1385.0415
1947, 53.40951, 1385.0415
1947, 53.413445, 1385.0415
1947, 53.417377, 1385.0415
1947, 53.42131, 1385.0415
1947, 53.425243, 1385.0415
1947, 53.429256, 1385.0415
1948, 53.43577, 1216.545
1948, 53.442154, 1216.545
1948, 53.44854, 1216.545
1948, 53.4548, 1216.545
1948, 53.46106, 1216.545
1948, 53.467445, 1216.545
1948, 53.47383, 1216.545
1949, 53.47752, 1398.6014
1949, 53.48128, 1398.6014
1949, 53.485043, 1398.6014
1949, 53.488804, 1398.6014
1949, 53.492565, 1398.6014
1949, 53.496403, 1398.6014
1949, 53.50024, 1398.6014
1950, 53.50415, 1386.9625
1950, 53.507984, 1386.9625
1950, 53.511894, 1386.9625
1950, 53.515804, 1386.9625
1950, 53.519714, 1386.9625
1950, 53.523624, 1386.9625
1951, 53.52515, 1620.7456
1951, 53.526646, 1620.7456
1951, 53.52817, 1620.7456
1951, 53.52964, 1620.7456
1952, 53.527634, 2439.0244
1952, 53.52559, 2439.0244
1952, 53.523544, 2439.0244
1952, 53.5215, 2439.0244
1952, 53.519535, 2439.0244
1953, 53.519566, 1945.5253
1953, 53.519596, 1945.5253
1953, 53.519627, 1945.5253
1953, 53.519657, 1945.5253
1954, 53.51774, 2421.3076
1954, 53.515892, 2421.3076
1954, 53.514008, 2421.3076
1954, 53.512123, 2421.3076
1954, 53.51024, 2421.3076
1954, 53.508392, 2421.3076
1955, 53.50994, 1618.123
1955, 53.51143, 1618.123
1955, 53.512947, 1618.123
1955, 53.514465, 1618.123
1955, 53.515984, 1618.123
1955, 53.5175, 1618.123
1956, 53.518936, 1628.6644
1956, 53.52037, 1628.6644
1956, 53.52178, 1628.6644
1956, 53.523212, 1628.6644
1956, 53.524647, 1628.6644
1956, 53.52608, 1628.6644
1957, 53.527557, 1623.3767
1957, 53.529034, 1623.3767
1957, 53.53051, 1623.3767
1957, 53.531986, 1623.3767
1957, 53.53349, 1623.3767
1957, 53.534935, 1623.3767
1957, 53.53641, 1623.3767
1958, 53.5403, 1388.8889
1958, 53.54411, 1388.8889
1958, 53.547997, 1388.8889
1958, 53.551884, 1388.8889
1958, 53.55577, 1388.8889
1958, 53.55958, 1388.8889
1959, 53.561035, 1626.0162
1959, 53.56249, 1626.0162
1959, 53.563942, 1626.0162
1959, 53.565426, 1626.0162
1959, 53.56688, 1626.0162
1960, 53.56691, 1945.5253
1960, 53.56694, 1945.5253
1960, 53.56697, 1945.5253
1960, 53.567, 1945.5253
1961, 53.56498, 2444.9878
1961, 53.56292, 2444.9878
1961, 53.56086, 2444.9878
1961, 53.5588, 2444.9878
1961, 53.556778, 2444.9878
1962, 53.55681, 1945.5253
1962, 53.55684, 1945.5253
1962, 53.55687, 1945.5253
1962, 53.5569, 1945.5253
1963, 53.55693, 1945.5253
1963, 53.55695, 1956.9471
1963, 53.55697, 1956.9471
1963, 53.556988, 1956.9471
1963, 53.557007, 1956.9471
1963, 53.557026, 1956.9471
1964, 53.557068, 1937.9846
1964, 53.557106, 1937.9846
1964, 53.557144, 1937.9846
1964, 53.557182, 1937.9846
1964, 53.55722, 1937.9846
1965, 53.557255, 1941.7474
1965, 53.55729, 1941.7474
1965, 53.557323, 1941.7474
1965, 53.557358, 1941.7474
1965, 53.557392, 1941.7474
1966, 53.557426, 1941.7474
1966, 53.55746, 1941.7474
1966, 53.557495, 1941.7474
1966, 53.55753, 1941.7474
1966, 53.557564, 1941.7474
1966, 53.5576, 1941.7474
1967, 53.559006, 1628.6644
1967, 53.56044, 1628.6644
1967, 53.561848, 1628.6644
1967, 53.563282, 1628.6644
1967, 53.564716, 1628.6644
1967, 53.56615, 1628.6644
1968, 53.567646, 1620.7456
1968, 53.56914, 1620.7456
1968, 53.570637, 1620.7456
1968, 53.572163, 1620.7456
1968, 53.573658, 1620.7456
1969, 53.57369, 1945.5253
1969, 53.57372, 1945.5253
1969, 53.57375, 1945.5253
1969, 53.57378, 1945.5253
1969, 53.57381, 1945.5253
1970, 53.57383, 1956.9471
1970, 53.57385, 1956.9471
1970, 53.573868, 1956.9471
1970, 53.573887, 1956.9471
1971, 53.57195, 2427.1846
1971, 53.570087, 2427.1846
1971, 53.568188, 2427.1846
1971, 53.56625, 2427.1846
1972, 53.56426, 2433.09
1972, 53.562344, 2433.09
1972, 53.56043, 2433.09
1972, 53.558514, 2433.09
1972, 53.55656, 2433.09
1973, 53.556576, 1960.7844
1973, 53.55659, 1960.7844
1973, 53.556606, 1960.7844
1973, 53.55662, 1960.7844
1973, 53.556637, 1960.7844
1974, 53.556667, 1945.5253
1974, 53.556698, 1945.5253
1974, 53.55673, 1945.5253
1974, 53.55676, 1945.5253
1974, 53.55679, 1945.5253
1975, 53.55682, 1945.5253
1975, 53.55685, 1945.5253
1975, 53.55688, 1945.5253
1975, 53.55691, 1945.5253
1975, 53.556942, 1945.5253
1975, 53.556973, 1945.5253
1976, 53.558456, 1626.0162
1976, 53.55991, 1626.0162
1976, 53.561363, 1626.0162
1976, 53.562817, 1626.0162
1976, 53.5643, 1626.0162
1977, 53.564327, 1949.3177
1977, 53.564354, 1949.3177
1977, 53.56438, 1949.3177
1977, 53.564407, 1949.3177
1977, 53.564434, 1949.3177
1977, 53.56446, 1949.3177
1978, 53.56598, 1618.123
1978, 53.567467, 1618.123
1978, 53.568985, 1618.123
1978, 53.570503, 1618.123
1978, 53.57202, 1618.123
1979, 53.57205, 1949.3177
1979, 53.572075, 1949.3177
1979, 53.5721, 1949.3177
1979, 53.57213, 1949.3177
1980, 53.570084, 2439.0244
1980, 53.56804, 2439.0244
1980, 53.566032, 2439.0244
1980, 53.563988, 2439.0244
1981, 53.562103, 2421.3076
1981, 53.56022, 2421.3076
1981, 53.558372, 2421.3076
1981, 53.556526, 2421.3076
1982, 53.55459, 2427.1846
1982, 53.55269, 2427.1846
1982, 53.55079, 2427.1846
1982, 53.54889, 2427.1846
1982, 53.547028, 2427.1846
1983, 53.547054, 1949.3177
1983, 53.54708, 1949.3177
1983, 53.547108, 1949.3177
1983, 53.547134, 1949.3177
1983, 53.54716, 1949.3177
1984, 53.547195, 1941.7474
1984, 53.54723, 1941.7474
1984, 53.547264, 1941.7474
1984, 53.5473, 1941.7474
1984, 53.547333, 1941.7474
1985, 53.54736, 1949.3177
1985, 53.547386, 1949.3177
1985, 53.547413, 1949.3177
1985, 53.54744, 1949.3177
1985, 53.547466, 1949.3177
1986, 53.547493, 1949.3177
1986, 53.54907, 1618.123
1986, 53.550587, 1618.123
1986, 53.552135, 1618.123
1986, 53.553654, 1618.123
1986, 53.555172, 1618.123
1987, 53.5552, 1949.3177
1987, 53.555225, 1949.3177
1987, 53.555252, 1949.3177
1987, 53.55528, 1949.3177
1987, 53.555305, 1949.3177
1987, 53.555332, 1949.3177
1988, 53.556835, 1623.3767
1988, 53.55834, 1623.3767
1988, 53.559814, 1623.3767
1988, 53.56129, 1623.3767
1989, 53.559338, 2433.09
1989, 53.557384, 2433.09
1989, 53.55543, 2433.09
1989, 53.553516, 2433.09
1989, 53.5516, 2433.09
1990, 53.551617, 1960.7844
1990, 53.551632, 1960.7844
1990, 53.551647, 1960.7844
1990, 53.551662, 1960.7844
1991, 53.549725, 2427.1846
1991, 53.547787, 2427.1846
1991, 53.54585, 2427.1846
1991, 53.54395, 2427.1846
1991, 53.54205, 2427.1846
1992, 53.54208, 1945.5253
1992, 53.54211, 1945.5253
1992, 53.54214, 1945.5253
1992, 53.54217, 1945.5253
1993, 53.54007, 2444.9878
1993, 53.53801, 2444.9878
1993, 53.53595, 2444.9878
1993, 53.53389, 2444.9878
1993, 53.53183, 2444.9878
1994, 53.53186, 1945.5253
1994, 53.53189, 1945.5253
1994, 53.53192, 1945.5253
1994, 53.53195, 1945.5253
1994, 53.531982, 1945.5253
1994, 53.532013, 1945.5253
1995, 53.533516, 1623.3767
1995, 53.534992, 1623.3767
1995, 53.536495, 1623.3767
1995, 53.538, 1623.3767
1995, 53.539444, 1623.3767
1995, 53.54092, 1623.3767
1996, 53.542397, 1623.3767
1996, 53.543873, 1623.3767
1996, 53.54535, 1623.3767
1996, 53.546825, 1623.3767
1996, 53.54833, 1623.3767
1996, 53.549805, 1623.3767
1997, 53.551353, 1618.123
1997, 53.55287, 1618.123
1997, 53.55436, 1618.123
1997, 53.555878, 1618.123
1997, 53.557396, 1618.123
1997, 53.558914, 1618.123
1998, 53.560368, 1626.0162
1998, 53.56182, 1626.0162
1998, 53.563274, 1626.0162
1998, 53.56476, 1626.0162
1998, 53.56621, 1626.0162
1999, 53.56624, 1949.3177
1999, 53.566265, 1949.3177
1999, 53.56629, 1949.3177
1999, 53.56632, 1949.3177
2000, 53.564312, 2439.0244
2000, 53.562267, 2439.0244
